"id","source","target","cost","reverse_cost","geom"
99031,96965,25768,22.132725268937048,22.132725268937048,[[1287534.176971781,6131389.445154733],[1287550.819235654,6131430.338024524]]
99034,112483,84338,10.024057390502865,10.024057390502865,[[1287797.057949291,6132473.430831741],[1287797.78152598,6132475.099454893],[1287815.047179002,6132469.542941066]]
103765,151691,17223,5.890846675662718,5.890846675662718,[[1288053.460132434,6131712.021959691],[1288048.818109668,6131701.22693577]]
103766,96050,17223,24.820356293216353,24.820356293216353,[[1288003.054667004,6131719.847109191],[1288048.818109668,6131701.22693577]]
111200,31771,112212,3.6465582708485553,3.6465582708485553,[[1287569.075632145,6131425.332766816],[1287575.565558458,6131422.079350873]]
113980,37431,121116,8.039229677491699,8.039229677491699,[[1288398.194331524,6131543.507682255],[1288389.589334883,6131546.961357428],[1288383.3554434,6131549.497390324]]
116953,82412,133609,5.665209163175884,5.665209163175884,[[1288060.707031284,6131750.130004592],[1288065.293394306,6131760.457914622]]
116954,82413,168701,7.453048459179324,7.453048459179324,[[1287979.087580636,6131785.084774595],[1287984.787138564,6131798.81644882]]
117321,17224,96060,29.375535650079783,29.375535650079783,[[1287907.44235636,6131759.606987802],[1287961.48796914,6131737.282702554]]
117322,17226,96056,37.37878343553644,37.37878343553644,[[1288079.597948871,6131688.513184704],[1288148.371130284,6131660.115871894]]
117323,17224,96051,56.3367541512535,56.3367541512535,[[1287907.44235636,6131759.606987802],[1287867.278284081,6131663.386062927],[1287868.491666533,6131655.360749396]]
140159,168785,168788,18.066150782804677,18.066150782804677,[[1287856.691800508,6131936.251198528],[1287823.474064455,6131950.033170811]]
140160,168788,168787,22.11587738376928,22.11587738376928,[[1287823.474064455,6131950.033170811],[1287782.809054467,6131966.90193463]]
140161,168787,111872,23.52293506927181,23.52293506927181,[[1287782.809054467,6131966.90193463],[1287739.561432294,6131984.85527467]]
140163,111871,173287,5.3594279749655085,5.3594279749655085,[[1287693.675538189,6131880.122426755],[1287697.961338586,6131889.916570599]]
140164,173287,168786,13.700212329670137,13.700212329670137,[[1287697.961338586,6131889.916570599],[1287708.937440378,6131914.944246297]]
140165,168786,168790,6.957706663014598,6.957706663014598,[[1287708.937440378,6131914.944246297],[1287714.503414917,6131927.658333577]]
140166,168790,111872,31.30425911635108,31.30425911635108,[[1287714.503414917,6131927.658333577],[1287735.375819442,6131975.327986375],[1287739.561432294,6131984.85527467]]
140167,111275,173286,5.845138006756197,5.845138006756197,[[1287827.960239934,6131821.958457516],[1287832.201512532,6131832.820373576]]
140168,173286,111873,52.60197309821477,52.60197309821477,[[1287832.201512532,6131832.820373576],[1287840.606134088,6131854.360711771],[1287872.432376504,6131929.727294445]]
140169,111873,111874,35.61900262873081,35.61900262873081,[[1287872.432376504,6131929.727294445],[1287881.170956534,6131934.415828592],[1287905.661244509,6131990.411473963]]
140173,156833,173281,5.891490062322918,5.891490062322918,[[1287621.462584511,6131498.376451183],[1287625.614801519,6131509.371431584]]
140174,173281,111774,1.0103062855138683,1.0103062855138683,[[1287625.614801519,6131509.371431584],[1287626.327246259,6131511.256763484]]
140691,112212,111883,19.057784259401732,19.057784259401732,[[1287575.565558458,6131422.079350873],[1287591.116891322,6131456.765833736]]
140692,112211,112212,12.735525557325225,12.735525557325225,[[1287564.979074884,6131398.9884753],[1287575.565558458,6131422.079350873]]
141147,112478,112476,21.393956271072096,21.393956271072096,[[1287782.130005573,6132368.391658984],[1287765.632457038,6132329.029416088]]
141148,112480,173328,7.680755025914294,7.680755025914294,[[1287742.544794648,6132407.954316068],[1287744.871372007,6132392.803348608]]
141149,173328,112482,4.847089276372262,4.847089276372262,[[1287744.871372007,6132392.803348608],[1287746.340789285,6132383.242234264]]
141150,112477,162925,29.766520378998486,29.766520378998486,[[1287751.049603746,6132335.586996343],[1287757.77330099,6132286.196693528],[1287755.279744396,6132276.969415159]]
141151,112475,112476,11.33556905525656,11.33556905525656,[[1287786.159771141,6132319.651918187],[1287765.632457038,6132329.029416088]]
141152,112476,112477,8.031396545986642,8.031396545986642,[[1287765.632457038,6132329.029416088],[1287751.049603746,6132335.586996343]]
141153,112481,157249,29.61478506627501,29.61478506627501,[[1287764.107380016,6132398.359812634],[1287787.851827402,6132452.456266478]]
141154,157249,112483,11.482311443297991,11.482311443297991,[[1287787.851827402,6132452.456266478],[1287797.057949291,6132473.430831741]]
141155,112482,112478,19.464049345640113,19.464049345640113,[[1287746.340789285,6132383.242234264],[1287782.130005573,6132368.391658984]]
141156,112478,112479,11.713451735774527,11.713451735774527,[[1287782.130005573,6132368.391658984],[1287803.692590941,6132359.514698195]]
143327,93320,112481,5.408734446363695,5.408734446363695,[[1287754.266737029,6132402.731567645],[1287764.107380016,6132398.359812634]]
143328,112481,92715,26.0252614820994,26.0252614820994,[[1287764.107380016,6132398.359812634],[1287811.440427501,6132377.285315019]]
143810,114295,162957,4.8229985030231,4.8229985030231,[[1287657.819530205,6131483.010197214],[1287653.87882023,6131474.234259977]]
143811,162957,114296,16.690552050906206,16.690552050906206,[[1287653.87882023,6131474.234259977],[1287640.231050661,6131443.868919179]]
143812,114296,156414,26.391743544917567,26.391743544917567,[[1287640.231050661,6131443.868919179],[1287688.398994326,6131422.896875792]]
143813,156414,150370,17.919283861070603,17.919283861070603,[[1287688.398994326,6131422.896875792],[1287721.049000976,6131408.531806499]]
143814,150370,150369,3.832116456594884,3.832116456594884,[[1287721.049000976,6131408.531806499],[1287728.0176011,6131405.428554276]]
152580,120958,173327,5.885519887171969,5.885519887171969,[[1288085.219583157,6132261.76862203],[1288080.72227573,6132250.922847601]]
152581,173327,161977,51.795614888491656,51.795614888491656,[[1288080.72227573,6132250.922847601],[1288041.170460651,6132155.463939409]]
152582,161977,120055,7.298143384053533,7.298143384053533,[[1288041.170460651,6132155.463939409],[1288035.59335416,6132142.015348136]]
154582,121118,173291,12.306108894518283,12.306108894518283,[[1288360.746454818,6131558.67383142],[1288370.152951792,6131581.348025322]]
154581,147704,121118,4.435638117050149,4.435638117050149,[[1288357.3623423,6131550.498456144],[1288360.746454818,6131558.67383142]]
162204,111881,111775,8.740283095763665,8.740283095763665,[[1287627.963642776,6131515.177587786],[1287634.887715102,6131531.177906417]]
171048,163137,133608,4.048774091189706,4.048774091189706,[[1288226.372697483,6131855.278388111],[1288223.233487842,6131847.836870085]]
171049,133608,133610,74.58873405458446,74.58873405458446,[[1288223.233487842,6131847.836870085],[1288179.529455759,6131744.106786558],[1288172.961605801,6131738.43395351],[1288168.475430322,6131728.573243824],[1288163.399261541,6131725.586669019],[1288157.733099459,6131723.200746879],[1288153.25805593,6131721.999443676]]
171050,133610,133605,29.335199328418714,29.335199328418714,[[1288153.25805593,6131721.999443676],[1288147.580761899,6131723.200746879],[1288141.313474569,6131725.886994928],[1288138.02954959,6131730.65884137],[1288134.14449936,6131735.74770152],[1288131.161137009,6131739.318247825],[1288104.288611931,6131750.079950133]]
171052,133609,164835,2.872428547203645,2.872428547203645,[[1288065.293394306,6131760.457914622],[1288067.686763357,6131765.66358644]]
171047,168701,95688,18.40171511823369,18.40171511823369,[[1287984.787138564,6131798.81644882],[1287995.896823744,6131825.612464605],[1288003.076930902,6131822.876130385]]
172849,96056,151690,4.823158333336369,4.823158333336369,[[1288148.371130284,6131660.115871894],[1288152.122597125,6131668.975422947]]
172850,96056,151689,5.083995012033121,5.083995012033121,[[1288148.371130284,6131660.115871894],[1288157.644043866,6131656.061504126]]
172851,151692,96050,5.942353493486238,5.942353493486238,[[1288007.986120445,6131730.625471805],[1288003.054667004,6131719.847109191]]
172855,96060,96050,22.643965689428683,22.643965689428683,[[1287961.48796914,6131737.282702554],[1288003.054667004,6131719.847109191]]
172856,96051,96057,53.180870024861534,53.180870024861534,[[1287868.491666533,6131655.360749396],[1287827.52609392,6131557.505920188]]
172857,96057,96063,33.23852714040384,33.23852714040384,[[1287827.52609392,6131557.505920188],[1287802.99127815,6131495.907170724]]
172858,96063,96052,20.09130430088886,20.09130430088886,[[1287802.99127815,6131495.907170724],[1287787.406549437,6131458.984839105]]
174517,156419,159672,7.4824652478564495,7.4824652478564495,[[1287653.077319897,6131573.739900585],[1287658.966120961,6131587.454551382]]
174518,159672,156416,10.812875731716439,10.812875731716439,[[1287658.966120961,6131587.454551382],[1287667.470930056,6131607.275764337]]
174519,156416,156415,20.22636671204843,20.22636671204843,[[1287667.470930056,6131607.275764337],[1287683.38961724,6131644.34889692]]
174520,156415,159670,3.2754879050829095,3.2754879050829095,[[1287683.38961724,6131644.34889692],[1287685.961097479,6131650.355360151]]
174521,159670,159669,11.699317106466252,11.699317106466252,[[1287685.961097479,6131650.355360151],[1287695.178351317,6131671.795131328]]
174522,159669,159671,12.424246346660643,12.424246346660643,[[1287695.178351317,6131671.795131328],[1287704.952202608,6131694.569733054]]
174523,159671,156417,0.8644561528519106,0.8644561528519106,[[1287704.952202608,6131694.569733054],[1287705.631251501,6131696.15478085]]
174524,156417,156418,27.3665202724738,27.3665202724738,[[1287705.631251501,6131696.15478085],[1287727.338552207,6131746.24244233]]
174525,156418,159668,6.007235545622094,6.007235545622094,[[1287727.338552207,6131746.24244233],[1287732.025102768,6131757.271110688]]
174526,159668,156421,18.746657469752588,18.746657469752588,[[1287732.025102768,6131757.271110688],[1287746.641351909,6131791.69199298]]
174527,156421,159667,8.546801195908483,8.546801195908483,[[1287746.641351909,6131791.69199298],[1287753.365049153,6131807.359129678]]
174528,159667,132516,1.1917816147035334,1.1917816147035334,[[1287753.365049153,6131807.359129678],[1287754.300132875,6131809.544856032]]
174530,136522,173285,1.9189191795138607,1.9189191795138607,[[1287765.187179076,6131834.205227152],[1287766.47848517,6131837.809184494]]
174531,173285,111274,4.758268119214245,4.758268119214245,[[1287766.47848517,6131837.809184494],[1287769.662222606,6131846.752344453]]
174532,111882,136522,5.8948264227944005,5.8948264227944005,[[1287760.411572922,6131823.460104074],[1287765.187179076,6131834.205227152]]
174533,111774,111881,2.1298895102893503,2.1298895102893503,[[1287626.327246259,6131511.256763484],[1287627.963642776,6131515.177587786]]
174535,132516,111882,7.6190969853118995,7.6190969853118995,[[1287754.300132875,6131809.544856032],[1287760.411572922,6131823.460104074]]
183175,142742,96062,33.31440793328577,33.31440793328577,[[1287967.554881388,6131382.788194416],[1288031.229630122,6131401.257518116]]
183176,96049,96050,56.535619728316206,56.535619728316206,[[1287959.072336191,6131616.001784248],[1288003.054667004,6131719.847109191]]
183177,96063,96064,32.139159862478444,32.139159862478444,[[1287802.99127815,6131495.907170724],[1287832.34622787,6131445.604078611],[1287832.925089224,6131439.781285371]]
183179,142744,96052,7.589767730731686,7.589767730731686,[[1287773.424821393,6131464.707539816],[1287787.406549437,6131458.984839105]]
183181,96057,142747,29.61926907573331,29.61926907573331,[[1287827.52609392,6131557.505920188],[1287881.32680382,6131533.380246672]]
183182,142747,142745,64.93841932851748,64.93841932851748,[[1287881.32680382,6131533.380246672],[1288000.204888039,6131482.609774027]]
183183,142745,96058,29.252969133125777,29.252969133125777,[[1288000.204888039,6131482.609774027],[1288044.153823002,6131465.124646432],[1288054.205973023,6131460.836791397]]
183188,142747,142746,37.91017857206945,37.91017857206945,[[1287881.32680382,6131533.380246672],[1287901.676006736,6131543.657842016],[1287908.132537202,6131545.092702087],[1287925.83233624,6131538.719255702],[1287950.567527092,6131527.307127946]]
183189,142746,142745,36.39460492888618,36.39460492888618,[[1287950.567527092,6131527.307127946],[1287986.134104402,6131512.090981268],[1287994.327218924,6131504.46623373],[1288000.204888039,6131482.609774027]]
199697,176266,96052,6.198751720051449,6.198751720051449,[[1287782.68660303,6131447.556133391],[1287787.406549437,6131458.984839105]]
200482,34440,195026,51.712823267550206,51.712823267550206,[[1288230.502650591,6131489.400286447],[1288200.268276892,6131487.932067092],[1288159.770246142,6131478.488753143],[1288143.317225403,6131474.184207131],[1288130.226053284,6131469.095502427]]
214270,195025,182579,6.428001758939262,6.428001758939262,[[1288116.311116936,6131333.687015377],[1288111.324003748,6131321.874745206]]
214271,182579,195341,7.980848214939551,7.980848214939551,[[1288111.324003748,6131321.874745206],[1288109.520627996,6131317.536909969],[1288105.290487346,6131307.142798324]]
227019,200221,151687,36.28401236790872,36.28401236790872,[[1288194.457399473,6131677.584712986],[1288261.037586916,6131649.587867391]]
228314,203548,17224,6.732847081729889,6.732847081729889,[[1287912.52965709,6131772.03720175],[1287907.44235636,6131759.606987802]]
232581,151687,213194,40.70945681350001,40.70945681350001,[[1288261.037586916,6131649.587867391],[1288335.777493035,6131618.270884575]]
234132,84734,200220,7.9227779464558115,7.9227779464558115,[[1288181.844901166,6131698.173631624],[1288179.930205925,6131693.702128071],[1288176.145343238,6131689.831276129],[1288171.124834203,6131687.562156838]]
240207,213194,213457,20.888026003873925,20.888026003873925,[[1288335.777493035,6131618.270884575],[1288374.127057613,6131602.203665068]]
240208,213457,212153,15.651039287788027,15.651039287788027,[[1288374.127057613,6131602.203665068],[1288402.858618187,6131590.157441352]]
240209,212153,212150,10.581140548007722,10.581140548007722,[[1288402.858618187,6131590.157441352],[1288422.283869329,6131582.015405006]]
240210,212150,212154,16.826611909881933,16.826611909881933,[[1288422.283869329,6131582.015405006],[1288453.175028026,6131569.068248398]]
244329,215251,215791,13.493401530912914,13.493401530912914,[[1287770.307875653,6131423.897926814],[1287795.499476419,6131414.588156818]]
244330,215791,215792,13.20424276364106,13.20424276364106,[[1287795.499476419,6131414.588156818],[1287808.445933198,6131409.182488558],[1287819.711465665,6131404.360768828]]
244331,215792,217925,79.65773817787318,79.65773817787318,[[1287819.711465665,6131404.360768828],[1287965.84056123,6131342.81317312]]
244332,217925,217926,20.446767721500485,20.446767721500485,[[1287965.84056123,6131342.81317312],[1288002.921083615,6131326.029058705]]
244333,217926,217924,6.306940931788671,6.306940931788671,[[1288002.921083615,6131326.029058705],[1288014.353595317,6131320.840338144]]
255425,86530,50608,37.36302868411625,37.36302868411625,[[1288102.685611264,6132474.832475168],[1288104.745021842,6132456.994911088],[1288108.173662158,6132439.157384174],[1288111.602302475,6132422.020711836],[1288119.14976395,6132402.464590178]]
255426,78105,50608,44.484723086574526,44.484723086574526,[[1288036.495042036,6132372.045899275],[1288049.964700424,6132374.732350897],[1288059.816475357,6132377.88601257],[1288060.217225524,6132377.88601257],[1288081.490380216,6132384.593804755],[1288093.702128355,6132389.716425709],[1288101.182798137,6132394.438583892],[1288119.14976395,6132402.464590178]]
255427,86531,50609,48.19437531749774,48.19437531749774,[[1288034.992228912,6132368.491775135],[1288021.055028664,6132362.685040278],[1288008.598377645,6132358.580281804],[1287987.325222953,6132352.289659834],[1287974.723856597,6132351.889195993],[1287964.081713276,6132349.920249043],[1287951.769777593,6132348.61874199],[1287942.797426635,6132344.897767778]]
265322,156419,227494,30.474912059855097,30.474912059855097,[[1287653.077319897,6131573.739900585],[1287708.759329193,6131549.664234616]]
265323,156420,235592,75.24715663404791,75.24715663404791,[[1287640.887835656,6131544.975911141],[1287528.110059533,6131591.458833127],[1287539.230876662,6131617.002857846]]
265325,156421,233999,86.26989486403271,86.26989486403271,[[1287746.641351909,6131791.69199298],[1287632.015672238,6131839.577793746],[1287617.388291148,6131804.639486212],[1287626.327246259,6131800.852008718]]
272730,225521,225518,16.310513684098744,16.310513684098744,[[1288423.75328661,6131809.745075268],[1288435.987298646,6131839.894808652]]
272731,225518,234743,3.67110237732377,3.67110237732377,[[1288435.987298646,6131839.894808652],[1288438.926133205,6131846.60217938]]
272884,234481,234480,13.603095003192514,13.603095003192514,[[1288213.34831706,6131938.169994794],[1288210.064392081,6131929.960886833],[1288212.123802662,6131918.23121981],[1288209.85288505,6131912.257938937]]
272885,234480,234479,1.7826062871913153,1.7826062871913153,[[1288209.85288505,6131912.257938937],[1288208.717426243,6131908.887542072]]
274401,227494,227495,24.748876505814984,24.748876505814984,[[1287708.759329193,6131549.664234616],[1287690.079918637,6131503.965703493]]
274402,235592,227500,21.4275201599585,21.4275201599585,[[1287539.230876662,6131617.002857846],[1287556.285022653,6131656.194981224]]
274403,227500,227496,53.89988515942265,53.89988515942265,[[1287556.285022653,6131656.194981224],[1287599.176422455,6131754.78507074]]
274405,227499,234224,25.603031612059972,25.603031612059972,[[1287831.700574826,6131770.518879346],[1287817.74111068,6131737.76656163],[1287803.570139501,6131743.889884055]]
274406,234224,234225,22.699808679837055,22.699808679837055,[[1287803.570139501,6131743.889884055],[1287793.55138533,6131748.211250469],[1287806.653689395,6131779.962515365]]
274407,234225,227499,13.874189750732612,13.874189750732612,[[1287806.653689395,6131779.962515365],[1287806.987647868,6131780.763389571],[1287831.700574826,6131770.518879346]]
274408,227498,227499,1.9775558601005703,1.9775558601005703,[[1287833.103200408,6131774.206234221],[1287831.700574826,6131770.518879346]]
275622,227495,228989,9.863177381870248,9.863177381870248,[[1287690.079918637,6131503.965703493],[1287682.944339278,6131485.629632693]]
280705,111775,156420,7.543074363523602,7.543074363523602,[[1287634.887715102,6131531.177906417],[1287640.887835656,6131544.975911141]]
282457,133610,87273,5.335156821498043,5.335156821498043,[[1288153.25805593,6131721.999443676],[1288149.016783331,6131712.238861393]]
284185,46980,151686,25.99230830345886,25.99230830345886,[[1288093.190058697,6131505.433925599],[1288114.006803475,6131552.917699036]]
284186,151686,151689,56.14468768249794,56.14468768249794,[[1288114.006803475,6131552.917699036],[1288157.644043866,6131656.061504126]]
288353,162925,112474,5.324770231236211,5.324770231236211,[[1287755.279744396,6132276.969415159],[1287765.15378323,6132273.114985366]]
290494,242162,82412,5.039024894231055,5.039024894231055,[[1288056.532550379,6131740.986727918],[1288060.707031284,6131750.130004592]]
292786,247108,159668,4.786174597281401,4.786174597281401,[[1287740.774814746,6131753.500338969],[1287732.025102768,6131757.271110688]]
292787,247110,234224,1.5104318968191361,1.5104318968191361,[[1287802.423548745,6131741.103521539],[1287803.570139501,6131743.889884055]]
292788,247112,234225,2.6317222775906894,2.6317222775906894,[[1287801.833555445,6131782.014755663],[1287806.653689395,6131779.962515365]]
292785,247106,159667,18.042957689964574,18.042957689964574,[[1287786.593917154,6131793.727551186],[1287753.365049153,6131807.359129678]]
294185,258131,162924,82.59501990904926,82.59501990904926,[[1288474.169883989,6131946.045406576],[1288614.399046541,6131886.779773736],[1288625.620051213,6131882.041210443]]
294192,249877,200221,4.589253388757598,4.589253388757598,[[1288190.917439666,6131669.142269571],[1288194.457399473,6131677.584712986]]
294193,266802,46980,81.13605362537425,81.13605362537425,[[1288029.014372257,6131356.861135127],[1288093.190058697,6131505.433925599]]
294302,250154,234480,25.536645931842738,25.536645931842738,[[1288162.82040019,6131931.545978208],[1288209.85288505,6131912.257938937]]
298231,258135,162925,7.037844434484681,7.037844434484681,[[1287749.435471128,6132264.204751717],[1287755.279744396,6132276.969415159]]
298232,258132,55053,4.618594537089427,4.618594537089427,[[1287762.404191806,6132244.23184592],[1287754.0107022,6132247.986147964]]
300725,151690,249878,1.4731419722045922,1.4731419722045922,[[1288152.122597125,6131668.975422947],[1288153.313715676,6131671.661653989]]
304982,84734,249880,0.9347596669595295,0.9347596669595295,[[1288181.844901166,6131698.173631624],[1288182.568477857,6131699.892157868]]
304988,176266,266804,62.9790517174697,62.9790517174697,[[1287782.68660303,6131447.556133391],[1287898.425477607,6131399.388894577]]
304989,151689,240944,6.375273872242741,6.375273872242741,[[1288157.644043866,6131656.061504126],[1288162.675684852,6131667.740758034]]
306722,234743,253510,11.030863278866189,11.030863278866189,[[1288438.926133205,6131846.60217938],[1288447.753768825,6131866.757693183]]
308990,112474,266845,4.715549084123381,4.715549084123381,[[1287765.15378323,6132273.114985366],[1287773.914627154,6132269.744446453]]
308991,55053,266844,5.935406364598419,5.935406364598419,[[1287754.0107022,6132247.986147964],[1287748.689630541,6132250.45564532],[1287743.457614473,6132253.292230995]]
311439,242161,258510,5.039026144847735,5.039026144847735,[[1288050.666013215,6131728.139439599],[1288054.840494118,6131737.282702554]]
311440,258510,242162,2.0415526300402975,2.0415526300402975,[[1288054.840494118,6131737.282702554],[1288056.532550379,6131740.986727918]]
318012,249858,258131,74.9315500625881,74.9315500625881,[[1288336.679180911,6132003.34258238],[1288339.473300129,6132003.325897066],[1288474.169883989,6131946.045406576]]
318020,249873,249874,8.865407084966083,8.865407084966083,[[1288179.306816776,6131641.562566795],[1288186.164097409,6131657.863445117]]
318021,249874,249877,6.135797923525704,6.135797923525704,[[1288186.164097409,6131657.863445117],[1288190.917439666,6131669.142269571]]
318022,266804,266800,60.803405830945685,60.803405830945685,[[1287898.425477607,6131399.388894577],[1288009.733836449,6131351.85592037]]
318023,266800,266801,7.63359151902871,7.63359151902871,[[1288009.733836449,6131351.85592037],[1288023.782356189,6131346.066558948]]
318024,266801,266802,6.014492399612979,6.014492399612979,[[1288023.782356189,6131346.066558948],[1288029.014372257,6131356.861135127]]
318324,250153,250154,1.867342761314509,1.867342761314509,[[1288161.384378758,6131928.108833077],[1288162.82040019,6131931.545978208]]
325224,258134,258135,4.523187873218607,4.523187873218607,[[1287744.292510653,6132256.796249895],[1287749.435471128,6132264.204751717]]
325225,266845,266847,1.2514272708957326,1.2514272708957326,[[1287773.914627154,6132269.744446453],[1287772.99067538,6132267.425115993]]
325226,266847,266846,6.269056353664584,6.269056353664584,[[1287772.99067538,6132267.425115993],[1287768.348652615,6132255.811787297]]
325227,266846,258133,4.872652941528253,4.872652941528253,[[1287768.348652615,6132255.811787297],[1287764.741901114,6132246.78477113]]
325228,258133,258132,1.8164270654881856,1.8164270654881856,[[1287764.741901114,6132246.78477113],[1287763.049844853,6132245.716880756],[1287762.404191806,6132244.23184592]]
334682,111883,80145,6.7534012109563015,6.7534012109563015,[[1287591.116891322,6131456.765833736],[1287604.341646827,6131459.151681638]]
337828,272530,157249,26.77377633116608,26.77377633116608,[[1287796.634935224,6132503.699706245],[1287786.438069868,6132480.539168619],[1287787.851827402,6132452.456266478]]
337830,272531,28576,4.575450960910306,4.575450960910306,[[1287817.84129822,6132477.652448942],[1287817.551867544,6132468.525081566]]
339968,276755,264369,6.951218417400318,6.951218417400318,[[1288451.894853881,6131928.80961013],[1288464.61867168,6131923.370246911]]
89017,80145,88236,16.78726941923426,16.78726941923426,[[1287604.341646827,6131459.151681638],[1287617.087728524,6131490.117711908]]
